traffic_id,traffic_date,article_id,activeUsers,sessions,screenPageViews,screenPageViewsPerSession,screenPageViewsPerUser
3287,2024-03-27,5560562,120,126,141,1.119047619,1.175
3288,2024-03-27,5560760,120,126,298,2.365079365,2.483333333
3289,2024-03-27,5554924,115,131,377,2.877862595,3.27826087
3290,2024-03-27,5554943,115,120,246,2.05,2.139130435
3291,2024-03-27,5555510,115,136,288,2.117647059,2.504347826
3292,2024-03-27,5555960,115,126,283,2.246031746,2.460869565
3293,2024-03-27,5557367,115,152,361,2.375,3.139130435
3294,2024-03-27,5559781,115,141,131,0.9290780142,1.139130435
3295,2024-03-27,5560187,115,120,262,2.183333333,2.27826087
3296,2024-03-27,5559674,110,120,209,1.741666667,1.9
3297,2024-03-27,5560483,110,126,314,2.492063492,2.854545455
3298,2024-03-27,5560685,110,110,178,1.618181818,1.618181818
3299,2024-03-27,5560759,110,110,120,1.090909091,1.090909091
3300,2024-03-27,5560830,110,120,335,2.791666667,3.045454545
3301,2024-03-27,5561068,110,120,251,2.091666667,2.281818182
3302,2024-03-27,5554434,105,105,262,2.495238095,2.495238095
3303,2024-03-27,5558609,105,120,314,2.616666667,2.99047619
3304,2024-03-27,5558816,105,110,460,4.181818182,4.380952381
3305,2024-03-27,5558843,105,131,335,2.557251908,3.19047619
3306,2024-03-27,5559348,105,126,230,1.825396825,2.19047619
3307,2024-03-27,5559670,105,105,277,2.638095238,2.638095238
3308,2024-03-27,5559707,105,110,377,3.427272727,3.59047619
3309,2024-03-27,5559855,105,120,152,1.266666667,1.447619048
3310,2024-03-27,5560277,105,105,188,1.79047619,1.79047619
3311,2024-03-27,5560578,105,110,340,3.090909091,3.238095238
3312,2024-03-27,5550837,99,105,351,3.342857143,3.545454545
3313,2024-03-27,5556670,99,120,256,2.133333333,2.585858586
3314,2024-03-27,5558334,99,110,235,2.136363636,2.373737374
3315,2024-03-27,5558768,99,99,623,6.292929293,6.292929293
3316,2024-03-27,5559457,99,115,372,3.234782609,3.757575758
3317,2024-03-27,5559875,99,120,194,1.616666667,1.95959596
3318,2024-03-27,5559925,99,99,319,3.222222222,3.222222222
3319,2024-03-27,5560035,99,99,115,1.161616162,1.161616162
3320,2024-03-27,5560147,99,105,225,2.142857143,2.272727273
3321,2024-03-27,5560620,99,99,110,1.111111111,1.111111111
3322,2024-03-27,5559105,94,105,162,1.542857143,1.723404255
3323,2024-03-27,5560061,94,99,105,1.060606061,1.117021277
3324,2024-03-27,5560093,94,99,120,1.212121212,1.276595745
3325,2024-03-27,5560136,94,126,204,1.619047619,2.170212766
3326,2024-03-27,5560720,94,89,131,1.471910112,1.393617021
3327,2024-03-27,5560723,94,110,267,2.427272727,2.840425532
3328,2024-03-27,5560804,94,99,288,2.909090909,3.063829787
3329,2024-03-27,5534985,89,89,298,3.348314607,3.348314607
3330,2024-03-27,5548811,89,94,225,2.393617021,2.528089888
3331,2024-03-27,5550726,89,94,330,3.510638298,3.707865169
3332,2024-03-27,5551997,89,110,141,1.281818182,1.584269663
3333,2024-03-27,5558540,89,131,157,1.198473282,1.764044944
3334,2024-03-27,5559126,89,89,293,3.292134831,3.292134831
3335,2024-03-27,5559281,89,120,194,1.616666667,2.179775281
3336,2024-03-27,5559941,89,99,120,1.212121212,1.348314607
3337,2024-03-27,5560629,89,94,330,3.510638298,3.707865169
3338,2024-03-27,5560865,89,110,167,1.518181818,1.876404494
3339,2024-03-27,5560926,89,105,120,1.142857143,1.348314607
3340,2024-03-27,5555110,84,105,115,1.095238095,1.369047619
3341,2024-03-27,5558826,84,84,303,3.607142857,3.607142857
3342,2024-03-27,5559338,84,94,215,2.287234043,2.55952381
3343,2024-03-27,5559391,84,136,178,1.308823529,2.119047619
3344,2024-03-27,5559634,84,115,178,1.547826087,2.119047619
3345,2024-03-27,5559675,84,89,246,2.764044944,2.928571429
3346,2024-03-27,5560054,84,94,183,1.946808511,2.178571429
3347,2024-03-27,5560133,84,84,309,3.678571429,3.678571429
3348,2024-03-27,5560412,84,89,251,2.820224719,2.988095238
3349,2024-03-27,5561020,84,84,194,2.30952381,2.30952381
3350,2024-03-27,5557264,78,115,194,1.686956522,2.487179487
3351,2024-03-27,5558711,78,94,235,2.5,3.012820513
3352,2024-03-27,5558821,78,89,246,2.764044944,3.153846154
3353,2024-03-27,5559094,78,99,220,2.222222222,2.820512821
3354,2024-03-27,5559309,78,78,136,1.743589744,1.743589744
3355,2024-03-27,5559319,78,99,141,1.424242424,1.807692308
3356,2024-03-27,5560930,78,78,131,1.679487179,1.679487179
3357,2024-03-27,5516769,73,131,204,1.557251908,2.794520548
3358,2024-03-27,5556353,73,115,167,1.452173913,2.287671233
3359,2024-03-27,5558211,73,73,230,3.150684932,3.150684932
3360,2024-03-27,5558842,73,89,225,2.528089888,3.082191781
3361,2024-03-27,5558914,73,73,173,2.369863014,2.369863014
3362,2024-03-27,5558972,73,73,209,2.863013699,2.863013699
3363,2024-03-27,5558996,73,78,235,3.012820513,3.219178082
3364,2024-03-27,5559321,73,110,147,1.336363636,2.01369863
3365,2024-03-27,5559380,73,84,220,2.619047619,3.01369863
3366,2024-03-27,5559551,73,110,194,1.763636364,2.657534247
3367,2024-03-27,5559890,73,94,262,2.787234043,3.589041096
3368,2024-03-27,5560210,73,84,147,1.75,2.01369863
3369,2024-03-27,5560275,73,89,126,1.415730337,1.726027397
3370,2024-03-27,5560325,73,110,131,1.190909091,1.794520548
3371,2024-03-27,5560640,73,73,110,1.506849315,1.506849315
3372,2024-03-27,5561044,73,78,230,2.948717949,3.150684932
3373,2024-03-27,5552547,68,84,199,2.369047619,2.926470588
3374,2024-03-27,5554428,68,73,324,4.438356164,4.764705882
3375,2024-03-27,5556596,68,84,194,2.30952381,2.852941176
3376,2024-03-27,5556701,68,73,204,2.794520548,3
3377,2024-03-27,5557450,68,73,335,4.589041096,4.926470588
3378,2024-03-27,5558353,68,73,115,1.575342466,1.691176471
3379,2024-03-27,5558469,68,78,162,2.076923077,2.382352941
3380,2024-03-27,5559000,68,84,147,1.75,2.161764706
3381,2024-03-27,5559423,68,68,277,4.073529412,4.073529412
3382,2024-03-27,5559711,68,84,141,1.678571429,2.073529412
3383,2024-03-27,5560297,68,73,173,2.369863014,2.544117647
3384,2024-03-27,5560384,68,68,115,1.691176471,1.691176471
3385,2024-03-27,5560410,68,73,152,2.082191781,2.235294118
3386,2024-03-27,5560704,68,78,110,1.41025641,1.617647059
3387,2024-03-27,5560937,68,68,120,1.764705882,1.764705882
3388,2024-03-27,5554406,63,78,167,2.141025641,2.650793651
3389,2024-03-27,5554750,63,63,136,2.158730159,2.158730159
3390,2024-03-27,5554849,63,73,194,2.657534247,3.079365079
3391,2024-03-27,5557503,63,63,120,1.904761905,1.904761905
3392,2024-03-27,5558218,63,110,131,1.190909091,2.079365079
3393,2024-03-27,5558603,63,84,136,1.619047619,2.158730159
3394,2024-03-27,5558735,63,89,199,2.235955056,3.158730159
3395,2024-03-27,5560109,63,99,199,2.01010101,3.158730159
3396,2024-03-27,5560177,63,89,120,1.348314607,1.904761905
3397,2024-03-27,5560258,63,68,126,1.852941176,2
3398,2024-03-27,5560923,63,68,157,2.308823529,2.492063492
3399,2024-03-27,5537311,58,63,324,5.142857143,5.586206897
3400,2024-03-27,5552284,58,110,105,0.9545454545,1.810344828
3401,2024-03-27,5552503,58,58,167,2.879310345,2.879310345
3402,2024-03-27,5553483,58,68,188,2.764705882,3.24137931
3403,2024-03-27,5555514,58,68,120,1.764705882,2.068965517
3404,2024-03-27,5555746,58,63,141,2.238095238,2.431034483
3405,2024-03-27,5557278,58,63,157,2.492063492,2.706896552
3406,2024-03-27,5557466,58,73,178,2.438356164,3.068965517
3407,2024-03-27,5558010,58,63,183,2.904761905,3.155172414
3408,2024-03-27,5558020,58,73,303,4.150684932,5.224137931
3409,2024-03-27,5558410,58,58,110,1.896551724,1.896551724
3410,2024-03-27,5559179,58,99,141,1.424242424,2.431034483
3411,2024-03-27,5559466,58,63,220,3.492063492,3.793103448
3412,2024-03-27,5559602,58,73,110,1.506849315,1.896551724
3413,2024-03-27,5559610,58,58,173,2.982758621,2.982758621
3414,2024-03-27,5559657,58,68,235,3.455882353,4.051724138
3415,2024-03-27,5559727,58,73,215,2.945205479,3.706896552
3416,2024-03-27,5559796,58,78,115,1.474358974,1.982758621
3417,2024-03-27,5560313,58,58,131,2.25862069,2.25862069
3418,2024-03-27,5560338,58,68,126,1.852941176,2.172413793
3419,2024-03-27,5560442,58,68,136,2,2.344827586
3420,2024-03-27,5560474,58,58,204,3.517241379,3.517241379
3421,2024-03-27,5560529,58,58,141,2.431034483,2.431034483
3422,2024-03-27,5498413,52,73,147,2.01369863,2.826923077
3423,2024-03-27,5555392,52,99,141,1.424242424,2.711538462
3424,2024-03-27,5556491,52,52,136,2.615384615,2.615384615
3425,2024-03-27,5556592,52,52,157,3.019230769,3.019230769
3426,2024-03-27,5556909,52,73,115,1.575342466,2.211538462
3427,2024-03-27,5557157,52,58,126,2.172413793,2.423076923
3428,2024-03-27,5557710,52,63,120,1.904761905,2.307692308
3429,2024-03-27,5558468,52,58,115,1.982758621,2.211538462
3430,2024-03-27,5558692,52,58,167,2.879310345,3.211538462
3431,2024-03-27,5559521,52,63,293,4.650793651,5.634615385
3432,2024-03-27,5559541,52,52,126,2.423076923,2.423076923
3433,2024-03-27,5559835,52,58,319,5.5,6.134615385
3434,2024-03-27,5560103,52,58,199,3.431034483,3.826923077
3435,2024-03-27,5560360,52,52,110,2.115384615,2.115384615
3436,2024-03-27,5560413,52,58,319,5.5,6.134615385
3437,2024-03-27,5560470,52,68,147,2.161764706,2.826923077
3438,2024-03-27,5560580,52,58,173,2.982758621,3.326923077
3439,2024-03-27,5560650,52,52,126,2.423076923,2.423076923
3440,2024-03-27,5560866,52,58,167,2.879310345,3.211538462
3441,2024-03-27,5507441,47,58,131,2.25862069,2.787234043
3442,2024-03-27,5547350,47,47,131,2.787234043,2.787234043
3443,2024-03-27,5549072,47,47,141,3,3
3444,2024-03-27,5552961,47,105,120,1.142857143,2.553191489
3445,2024-03-27,5555144,47,52,136,2.615384615,2.893617021
3446,2024-03-27,5556400,47,94,147,1.563829787,3.127659574
3447,2024-03-27,5556522,47,47,152,3.234042553,3.234042553
3448,2024-03-27,5556787,47,47,126,2.680851064,2.680851064
3449,2024-03-27,5556793,47,58,183,3.155172414,3.893617021
3450,2024-03-27,5557144,47,99,120,1.212121212,2.553191489
3451,2024-03-27,5558056,47,78,262,3.358974359,5.574468085
3452,2024-03-27,5558357,47,58,131,2.25862069,2.787234043
3453,2024-03-27,5558412,47,52,141,2.711538462,3
3454,2024-03-27,5558532,47,63,115,1.825396825,2.446808511
3455,2024-03-27,5558564,47,47,115,2.446808511,2.446808511
3456,2024-03-27,5558619,47,52,131,2.519230769,2.787234043
3457,2024-03-27,5558796,47,47,126,2.680851064,2.680851064
3458,2024-03-27,5559174,47,58,110,1.896551724,2.340425532
3459,2024-03-27,5559234,47,52,115,2.211538462,2.446808511
3460,2024-03-27,5559280,47,47,120,2.553191489,2.553191489
3461,2024-03-27,5559808,47,63,110,1.746031746,2.340425532
3462,2024-03-27,5559980,47,47,136,2.893617021,2.893617021
3463,2024-03-27,5560086,47,63,141,2.238095238,3
3464,2024-03-27,5560309,47,58,147,2.534482759,3.127659574
3465,2024-03-27,5560592,47,47,157,3.340425532,3.340425532
3466,2024-03-27,5560763,47,52,110,2.115384615,2.340425532
3467,2024-03-27,5496676,42,42,167,3.976190476,3.976190476
3468,2024-03-27,5555761,42,58,120,2.068965517,2.857142857
3469,2024-03-27,5556941,42,42,115,2.738095238,2.738095238
3470,2024-03-27,5556986,42,42,199,4.738095238,4.738095238
3471,2024-03-27,5558171,42,47,126,2.680851064,3
3472,2024-03-27,5558644,42,47,298,6.340425532,7.095238095
3473,2024-03-27,5558687,42,42,188,4.476190476,4.476190476
3474,2024-03-27,5558894,42,68,105,1.544117647,2.5
3475,2024-03-27,5559331,42,52,298,5.730769231,7.095238095
3476,2024-03-27,5559615,42,47,152,3.234042553,3.619047619
3477,2024-03-27,5559830,42,47,126,2.680851064,3
3478,2024-03-27,5559862,42,52,115,2.211538462,2.738095238
3479,2024-03-27,5560315,42,52,120,2.307692308,2.857142857
3480,2024-03-27,5560332,42,47,209,4.446808511,4.976190476
3481,2024-03-27,5560414,42,52,110,2.115384615,2.619047619
3482,2024-03-27,5560465,42,47,131,2.787234043,3.119047619
3483,2024-03-27,5560475,42,42,303,7.214285714,7.214285714
3484,2024-03-27,5560500,42,42,115,2.738095238,2.738095238
3485,2024-03-27,5560572,42,42,115,2.738095238,2.738095238
3486,2024-03-27,5560575,42,42,235,5.595238095,5.595238095
3487,2024-03-27,5560585,42,42,136,3.238095238,3.238095238
3488,2024-03-27,5544653,37,42,115,2.738095238,3.108108108
3489,2024-03-27,5548281,37,37,105,2.837837838,2.837837838
3490,2024-03-27,5556050,37,37,131,3.540540541,3.540540541
3491,2024-03-27,5556898,37,47,110,2.340425532,2.972972973
3492,2024-03-27,5558153,37,47,110,2.340425532,2.972972973
3493,2024-03-27,5558611,37,47,131,2.787234043,3.540540541
3494,2024-03-27,5558943,37,42,126,3,3.405405405
3495,2024-03-27,5559900,37,42,167,3.976190476,4.513513514
3496,2024-03-27,5560018,37,37,115,3.108108108,3.108108108
3497,2024-03-27,5560100,37,37,152,4.108108108,4.108108108
3498,2024-03-27,5560302,37,47,141,3,3.810810811
3499,2024-03-27,5560405,37,37,199,5.378378378,5.378378378
3500,2024-03-27,5560632,37,42,131,3.119047619,3.540540541
3501,2024-03-27,5560984,37,37,157,4.243243243,4.243243243
3502,2024-03-27,5496177,31,31,131,4.225806452,4.225806452
3503,2024-03-27,5520566,31,31,110,3.548387097,3.548387097
3504,2024-03-27,5523438,31,42,105,2.5,3.387096774
3505,2024-03-27,5555868,31,31,147,4.741935484,4.741935484
3506,2024-03-27,5556397,31,47,126,2.680851064,4.064516129
3507,2024-03-27,5556568,31,47,115,2.446808511,3.709677419
3508,2024-03-27,5556654,31,42,136,3.238095238,4.387096774
3509,2024-03-27,5556743,31,73,105,1.438356164,3.387096774
3510,2024-03-27,5557287,31,31,115,3.709677419,3.709677419
3511,2024-03-27,5559665,31,31,131,4.225806452,4.225806452
3512,2024-03-27,5559822,31,47,110,2.340425532,3.548387097
3513,2024-03-27,5560458,31,37,105,2.837837838,3.387096774
3514,2024-03-27,5560814,31,37,120,3.243243243,3.870967742
3515,2024-03-27,5521179,26,31,152,4.903225806,5.846153846
3516,2024-03-27,5543121,26,31,157,5.064516129,6.038461538
3517,2024-03-27,5553447,26,31,110,3.548387097,4.230769231
3518,2024-03-27,5555076,26,47,141,3,5.423076923
3519,2024-03-27,5556147,26,37,126,3.405405405,4.846153846
3520,2024-03-27,5556681,26,37,152,4.108108108,5.846153846
3521,2024-03-27,5558880,26,31,110,3.548387097,4.230769231
3522,2024-03-27,5558948,26,26,126,4.846153846,4.846153846
3523,2024-03-27,5559052,26,26,204,7.846153846,7.846153846
3524,2024-03-27,5559180,26,31,105,3.387096774,4.038461538
3525,2024-03-27,5559825,26,26,110,4.230769231,4.230769231
3526,2024-03-27,5560439,26,26,157,6.038461538,6.038461538
3527,2024-03-27,5560514,26,26,120,4.615384615,4.615384615
3528,2024-03-27,5560691,26,26,105,4.038461538,4.038461538
3529,2024-03-27,5555777,21,26,178,6.846153846,8.476190476
3530,2024-03-27,5558656,21,21,147,7,7
3531,2024-03-27,5558935,21,21,115,5.476190476,5.476190476
3532,2024-03-27,5559043,21,21,105,5,5
3533,2024-03-27,5559578,21,21,120,5.714285714,5.714285714
3534,2024-03-27,5559645,21,21,194,9.238095238,9.238095238
3535,2024-03-27,5560321,21,26,183,7.038461538,8.714285714
3536,2024-03-27,5560462,21,21,115,5.476190476,5.476190476
3537,2024-03-27,5525733,16,16,131,8.1875,8.1875
3538,2024-03-27,5531737,16,16,173,10.8125,10.8125
3539,2024-03-27,5534077,16,16,120,7.5,7.5
3540,2024-03-27,5557824,16,47,110,2.340425532,6.875
3541,2024-03-27,5559411,16,16,126,7.875,7.875
3542,2024-03-27,5559839,16,16,115,7.1875,7.1875
3543,2024-03-27,5560367,16,16,110,6.875,6.875
3544,2024-03-27,5546238,10,10,131,13.1,13.1
3545,2024-03-27,5548066,10,16,105,6.5625,10.5
3546,2024-03-27,5553236,5,21,126,6,25.2
3547,2024-03-28,5560491,16801,18073,45893,2.539312787,2.731563597
3548,2024-03-28,5558990,13766,15033,43256,2.877403047,3.142234491
3549,2024-03-28,5561243,10538,11087,23232,2.095427077,2.204592902
3550,2024-03-28,5560193,10125,10915,23446,2.148053138,2.315654321
3551,2024-03-28,5561119,9246,9874,10031,1.015900344,1.084901579
3552,2024-03-28,5559936,7697,8356,24671,2.952489229,3.205274782
3553,2024-03-28,5560202,4835,5269,11940,2.266084646,2.469493278
3554,2024-03-28,5561116,4097,4359,12427,2.85088323,3.033195021
3555,2024-03-28,5560205,3375,3548,9936,2.800450958,2.944
3556,2024-03-28,5560723,3134,3438,8095,2.354566608,2.582961072
3557,2024-03-28,5560331,2805,3171,7608,2.399243141,2.712299465
3558,2024-03-28,5559120,2689,2894,7341,2.536627505,2.730011157
3559,2024-03-28,5560274,2627,2763,5735,2.075642418,2.183098592
3560,2024-03-28,5559887,2459,2621,5850,2.23197253,2.37901586
3561,2024-03-28,5561162,2449,2894,6954,2.402902557,2.839526337
3562,2024-03-28,5560278,2438,2538,4018,1.583136328,1.64807219
3563,2024-03-28,5560320,2344,2491,12411,4.982336411,5.294795222
3564,2024-03-28,5560218,2145,2287,5567,2.434193266,2.595337995
3565,2024-03-28,5560665,2103,2349,6368,2.710940826,3.028055159
3566,2024-03-28,5559520,2093,2245,6117,2.724721604,2.92259914
3567,2024-03-28,5561317,2025,2177,5682,2.61001378,2.805925926
3568,2024-03-28,5561025,1821,2020,3302,1.634653465,1.813289401
3569,2024-03-28,5561218,1805,1889,4453,2.357331922,2.467036011
3570,2024-03-28,5558231,1789,1842,5855,3.178610206,3.272778088
3571,2024-03-28,5560474,1763,1878,4850,2.582534611,2.750992626
3572,2024-03-28,5561125,1706,1816,4395,2.420154185,2.576201641
3573,2024-03-28,5561406,1638,1716,8361,4.872377622,5.104395604
3574,2024-03-28,5561189,1612,1826,5593,3.062979189,3.469602978
3575,2024-03-28,5560273,1418,1528,2752,1.80104712,1.940761636
3576,2024-03-28,5561192,1387,1444,3359,2.326177285,2.421773612
3577,2024-03-28,5561859,1376,1423,6949,4.883345046,5.050145349
3578,2024-03-28,5559404,1366,1486,2914,1.960969044,2.133235725
3579,2024-03-28,5559269,1308,1449,4332,2.989648033,3.311926606
3580,2024-03-28,5558802,1292,1460,2056,1.408219178,1.591331269
3581,2024-03-28,5560787,1172,1256,3527,2.808121019,3.009385666
3582,2024-03-28,5561666,1083,1183,1952,1.650042265,1.802400739
3583,2024-03-28,5560667,1062,1183,2229,1.88419273,2.098870056
3584,2024-03-28,5560232,1010,1067,3359,3.148078725,3.325742574
3585,2024-03-28,5559508,1005,1067,3003,2.81443299,2.988059701
3586,2024-03-28,5561266,973,1094,3155,2.883912249,3.242548818
3587,2024-03-28,5561143,937,958,3082,3.217118998,3.289220918
3588,2024-03-28,5558815,848,1078,1523,1.412801484,1.795990566
3589,2024-03-28,5560208,848,869,2376,2.734177215,2.801886792
3590,2024-03-28,5561327,848,989,1617,1.634984833,1.906839623
3591,2024-03-28,5560017,842,921,1449,1.573289902,1.720902613
3592,2024-03-28,5561257,821,848,2506,2.955188679,3.052375152
3593,2024-03-28,5560377,801,827,1994,2.411124547,2.489388265
3594,2024-03-28,5559698,774,869,1198,1.378596087,1.547803618
3595,2024-03-28,5558967,764,858,1915,2.231934732,2.506544503
3596,2024-03-28,5561179,759,821,1962,2.389768575,2.584980237
3597,2024-03-28,5561448,743,858,1319,1.537296037,1.775235532
3598,2024-03-28,5561238,733,816,2103,2.577205882,2.869031378
3599,2024-03-28,5561454,701,821,1706,2.077953715,2.433666191
3600,2024-03-28,5559923,675,743,1701,2.289367429,2.52
3601,2024-03-28,5561567,670,706,3867,5.47733711,5.771641791
3602,2024-03-28,5560430,654,701,1544,2.20256776,2.360856269
3603,2024-03-28,5560804,628,670,1837,2.741791045,2.925159236
3604,2024-03-28,5560543,617,638,1564,2.451410658,2.534846029
3605,2024-03-28,5560369,586,644,1810,2.810559006,3.088737201
3606,2024-03-28,5551137,581,628,2616,4.165605096,4.502581756
3607,2024-03-28,5561749,581,607,1345,2.215815486,2.314974182
3608,2024-03-28,5560083,576,607,1638,2.698517298,2.84375
3609,2024-03-28,5559889,555,670,1041,1.553731343,1.875675676
3610,2024-03-28,5558649,544,581,2616,4.502581756,4.808823529
3611,2024-03-28,5560403,544,576,1313,2.279513889,2.413602941
3612,2024-03-28,5560362,534,555,1701,3.064864865,3.185393258
3613,2024-03-28,5561784,528,570,2653,4.654385965,5.024621212
3614,2024-03-28,5561188,502,544,999,1.836397059,1.990039841
3615,2024-03-28,5561735,497,518,1496,2.888030888,3.010060362
3616,2024-03-28,5559807,492,528,1167,2.210227273,2.37195122
3617,2024-03-28,5559727,487,523,1878,3.59082218,3.856262834
3618,2024-03-28,5561742,455,466,1366,2.931330472,3.002197802
3619,2024-03-28,5559598,450,497,1203,2.420523139,2.673333333
3620,2024-03-28,5561236,450,528,947,1.793560606,2.104444444
3621,2024-03-28,5560265,429,455,487,1.07032967,1.135198135
3622,2024-03-28,5561268,408,471,1261,2.677282378,3.090686275
3623,2024-03-28,5533336,372,398,1455,3.655778894,3.911290323
3624,2024-03-28,5550948,366,429,1094,2.55011655,2.989071038
3625,2024-03-28,5553485,351,392,963,2.456632653,2.743589744
3626,2024-03-28,5560930,351,361,602,1.667590028,1.715099715
3627,2024-03-28,5561371,351,356,1010,2.837078652,2.877492877
3628,2024-03-28,5561724,351,398,832,2.090452261,2.37037037
3629,2024-03-28,5558910,340,403,921,2.285359801,2.708823529
3630,2024-03-28,5561373,330,340,952,2.8,2.884848485
3631,2024-03-28,5559236,319,361,1156,3.202216066,3.623824451
3632,2024-03-28,5561363,314,324,1120,3.456790123,3.566878981
3633,2024-03-28,5561926,309,366,581,1.587431694,1.8802589
3634,2024-03-28,5561338,303,335,1769,5.280597015,5.838283828
3635,2024-03-28,5561403,293,309,947,3.064724919,3.232081911
3636,2024-03-28,5560827,283,293,1036,3.535836177,3.660777385
3637,2024-03-28,5561106,283,361,471,1.304709141,1.664310954
3638,2024-03-28,5558620,277,382,717,1.876963351,2.588447653
3639,2024-03-28,5558948,277,298,1067,3.580536913,3.85198556
3640,2024-03-28,5560864,277,288,1224,4.25,4.418772563
3641,2024-03-28,5560936,277,309,675,2.184466019,2.436823105
3642,2024-03-28,5559503,272,324,581,1.793209877,2.136029412
3643,2024-03-28,5560413,272,298,1444,4.845637584,5.308823529
3644,2024-03-28,5561453,267,335,733,2.188059701,2.745318352
3645,2024-03-28,5561528,267,298,675,2.265100671,2.528089888
3646,2024-03-28,5560907,262,277,701,2.530685921,2.675572519
3647,2024-03-28,5561818,262,298,502,1.684563758,1.916030534
3648,2024-03-28,5561884,262,298,460,1.543624161,1.755725191
3649,2024-03-28,5561244,256,293,649,2.215017065,2.53515625
3650,2024-03-28,5560533,246,283,691,2.441696113,2.808943089
3651,2024-03-28,5561293,246,298,1167,3.916107383,4.743902439
3652,2024-03-28,5558058,241,288,403,1.399305556,1.67219917
3653,2024-03-28,5559829,241,340,790,2.323529412,3.278008299
3654,2024-03-28,5557061,235,256,476,1.859375,2.025531915
3655,2024-03-28,5561933,235,246,283,1.150406504,1.204255319
3656,2024-03-28,5560822,230,246,994,4.040650407,4.32173913
3657,2024-03-28,5561900,230,246,513,2.085365854,2.230434783
3658,2024-03-28,5541351,225,241,251,1.041493776,1.115555556
3659,2024-03-28,5561705,225,230,774,3.365217391,3.44
3660,2024-03-28,5556538,220,241,528,2.190871369,2.4
3661,2024-03-28,5560553,220,246,372,1.512195122,1.690909091
3662,2024-03-28,5561334,209,225,774,3.44,3.703349282
3663,2024-03-28,5561999,209,220,361,1.640909091,1.727272727
3664,2024-03-28,5557606,204,225,659,2.928888889,3.230392157
3665,2024-03-28,5559732,204,230,361,1.569565217,1.769607843
3666,2024-03-28,5561621,204,204,937,4.593137255,4.593137255
3667,2024-03-28,5554849,199,215,665,3.093023256,3.341708543
3668,2024-03-28,5559207,199,215,460,2.139534884,2.311557789
3669,2024-03-28,5561354,199,251,330,1.314741036,1.658291457
3670,2024-03-28,5556242,194,272,633,2.327205882,3.262886598
3671,2024-03-28,5556668,194,225,534,2.373333333,2.75257732
3672,2024-03-28,5560615,194,215,1125,5.23255814,5.798969072
3673,2024-03-28,5560663,183,194,356,1.835051546,1.945355191
3674,2024-03-28,5560830,183,194,654,3.371134021,3.573770492
3675,2024-03-28,5560344,178,225,466,2.071111111,2.617977528
3676,2024-03-28,5560629,178,194,570,2.93814433,3.202247191
3677,2024-03-28,5560721,178,178,680,3.820224719,3.820224719
3678,2024-03-28,5559135,173,178,183,1.028089888,1.057803468
3679,2024-03-28,5559628,173,199,450,2.261306533,2.601156069
3680,2024-03-28,5561276,173,173,518,2.994219653,2.994219653
3681,2024-03-28,5561481,173,188,534,2.840425532,3.086705202
3682,2024-03-28,5560396,167,188,602,3.20212766,3.604790419
3683,2024-03-28,5560438,167,167,487,2.916167665,2.916167665
3684,2024-03-28,5561132,167,194,194,1,1.161676647
3685,2024-03-28,5526220,162,293,366,1.249146758,2.259259259
3686,2024-03-28,5559666,162,188,654,3.478723404,4.037037037
3687,2024-03-28,5559821,162,178,502,2.820224719,3.098765432
3688,2024-03-28,5560520,162,235,293,1.246808511,1.808641975
3689,2024-03-28,5521646,157,178,183,1.028089888,1.165605096
3690,2024-03-28,5559162,157,173,419,2.421965318,2.668789809
3691,2024-03-28,5559607,157,167,900,5.389221557,5.732484076
3692,2024-03-28,5560619,157,220,251,1.140909091,1.598726115
3693,2024-03-28,5561340,157,162,931,5.74691358,5.929936306
3694,2024-03-28,5559401,152,157,528,3.363057325,3.473684211
3695,2024-03-28,5559977,152,162,455,2.808641975,2.993421053
3696,2024-03-28,5560349,147,188,408,2.170212766,2.775510204
3697,2024-03-28,5561432,147,162,377,2.327160494,2.56462585
3698,2024-03-28,5561572,147,162,450,2.777777778,3.06122449
3699,2024-03-28,5561828,147,157,277,1.76433121,1.884353741
3700,2024-03-28,5555883,141,157,330,2.101910828,2.340425532
3701,2024-03-28,5559920,141,209,251,1.200956938,1.780141844
3702,2024-03-28,5560318,141,152,440,2.894736842,3.120567376
3703,2024-03-28,5560732,141,199,230,1.155778894,1.631205674
3704,2024-03-28,5561919,141,141,251,1.780141844,1.780141844
3705,2024-03-28,5524869,136,141,659,4.673758865,4.845588235
3706,2024-03-28,5558385,136,267,361,1.352059925,2.654411765
3707,2024-03-28,5559204,136,157,424,2.700636943,3.117647059
3708,2024-03-28,5560366,136,194,298,1.536082474,2.191176471
3709,2024-03-28,5560654,136,141,361,2.560283688,2.654411765
3710,2024-03-28,5560716,136,178,293,1.646067416,2.154411765
3711,2024-03-28,5561041,136,167,220,1.317365269,1.617647059
3712,2024-03-28,5561059,136,136,298,2.191176471,2.191176471
3713,2024-03-28,5561216,136,152,351,2.309210526,2.580882353
3714,2024-03-28,5561237,136,152,251,1.651315789,1.845588235
3715,2024-03-28,5561632,136,141,241,1.709219858,1.772058824
3716,2024-03-28,5561988,136,147,162,1.102040816,1.191176471
3717,2024-03-28,5555510,131,136,272,2,2.076335878
3718,2024-03-28,5559839,131,136,712,5.235294118,5.435114504
3719,2024-03-28,5559979,131,131,455,3.473282443,3.473282443
3720,2024-03-28,5561068,131,162,272,1.679012346,2.076335878
